update,global_step,lr,avg_reward,rolling_mean_10,avg_success,rolling_success_10,pg_loss,v_loss,arch_loss,angle_loss,mean_logstd,k_active,top_arch,top_prob,sps,A0_H_rx_chain_rx,A1_H_rx_chain_ry,A2_H_rx_chain_rz,A3_H_ry_chain_rx,A4_H_ry_chain_ry,A5_H_ry_chain_rz,A6_NoH_rx_chain_rx,A7_NoH_rx_chain_ry,A8_NoH_rx_chain_rz,A9_NoH_ry_chain_rx,A10_NoH_ry_chain_ry,A11_NoH_ry_chain_rz
11,360448,0.0002986,2.4089420224766838,2.6603441203327094,0.0,0.0,-0.008117694407701492,0.4970528185367584,0.047499775886535645,0.0,-0.5108569860458374,3,8,0.21649643778800964,438.53439512431623,0.060665152966976166,0.0613371767103672,0.07067279517650604,0.06111745908856392,0.07747326791286469,0.06370034068822861,0.12748374044895172,0.062678262591362,0.21649643778800964,0.05931710824370384,0.05339476838707924,0.08566358685493469
12,393216,0.00029845999999999996,2.5690116755217858,2.6193091438582714,0.0,0.0,-0.02391665056347847,0.3944840133190155,0.04694737493991852,0.0,-0.5158106088638306,3,8,0.2345704287290573,449.9911008605567,0.05753709375858307,0.05832595005631447,0.06938263028860092,0.058039672672748566,0.07778682559728622,0.06112013757228851,0.13077609241008759,0.059811387211084366,0.2345704287290573,0.055931054055690765,0.04941290616989136,0.0873059406876564
13,425984,0.0002983199999999999,3.176264488002654,2.6033805320476997,0.046875,0.0046875,-0.0022084657102823257,0.8471395969390869,0.04681691899895668,0.0,-0.5162095427513123,3,8,0.23751075565814972,466.8273571070351,0.05682312697172165,0.057638201862573624,0.06910906732082367,0.05733640119433403,0.07793422043323517,0.06053173169493675,0.13396361470222473,0.0591546930372715,0.23751075565814972,0.05515969172120094,0.048526324331760406,0.08631222695112228
14,458752,0.00029817999999999994,5.101946109128988,2.821027262912989,0.421875,0.046875,-0.016877982765436172,1.5914180278778076,0.04572727158665657,0.0,-0.5241222977638245,3,8,0.2680898904800415,460.6862084724359,0.051351871341466904,0.052297528833150864,0.06614875048398972,0.05190920829772949,0.07787749916315079,0.055714476853609085,0.13917115330696106,0.05394458398222923,0.2680898904800415,0.04940478503704071,0.042407870292663574,0.09168241173028946
15,491520,0.00029803999999999996,5.574781717415089,3.1066949827481016,0.546875,0.1015625,-0.022817205637693405,1.6932880878448486,0.0439247228205204,0.0,-0.5284419059753418,3,8,0.32551345229148865,455.1801908866361,0.045971766114234924,0.04694073647260666,0.061708152294158936,0.04651930183172226,0.07543624192476273,0.05049492418766022,0.13055269420146942,0.04856092855334282,0.32551345229148865,0.04397232085466385,0.037248242646455765,0.08708129823207855
16,524288,0.0002978999999999999,4.668602357827579,3.3182845889834347,0.421875,0.14375,0.008495040237903595,2.5181140899658203,0.041814591735601425,0.0,-0.5320291519165039,3,8,0.38122716546058655,450.43999884176486,0.04043017327785492,0.041364338248968124,0.056187160313129425,0.040938589721918106,0.07152041047811508,0.044839318841695786,0.12368694692850113,0.04286929592490196,0.38122716546058655,0.03850074112415314,0.03236128389835358,0.0860745906829834
17,557056,0.0002977599999999999,5.135247684499083,3.5790263479634254,0.359375,0.1796875,0.05786210298538208,2.5593323707580566,0.03882385045289993,0.0,-0.5346660017967224,3,8,0.45276710391044617,446.3451433072335,0.03451003506779671,0.035350847989320755,0.049161266535520554,0.034952811896800995,0.06508483737707138,0.038514647632837296,0.11511905491352081,0.03665989637374878,0.45276710391044617,0.03277129679918289,0.027474218979477882,0.07763399183750153
18,589824,0.0002976199999999999,6.168196375551104,3.951385729384863,0.65625,0.2453125,0.004908864386379719,5.6680145263671875,0.03576219081878662,0.0,-0.537725567817688,3,8,0.5192402601242065,442.7754223040421,0.02991693839430809,0.030657608062028885,0.04304880648851395,0.030298687517642975,0.058411143720149994,0.03346148878335953,0.10715372115373611,0.03178393840789795,0.5192402601242065,0.028382886201143265,0.02382213994860649,0.06382238864898682
19,622592,0.00029747999999999987,6.016469802508421,4.319653944038349,0.5,0.2953125,0.08051735907793045,5.6778717041015625,0.03194921463727951,0.0,-0.5392448902130127,3,8,0.5944688320159912,439.6892981139259,0.024943089112639427,0.025559764355421066,0.036003295332193375,0.02525457739830017,0.0498168058693409,0.027904167771339417,0.09086951613426208,0.026475923135876656,0.5944688320159912,0.023662615567445755,0.019930079579353333,0.05511132627725601
20,655360,0.0002973399999999999,6.843606650152401,4.766306888308379,0.625,0.3578125,-0.0796896368265152,3.893690347671509,0.02966071479022503,0.0,-0.5422403812408447,2,8,0.6328519582748413,443.89687202632007,0.021622907370328903,0.02215028740465641,0.031142324209213257,0.02188451774418354,0.04368933290243149,0.024160297587513924,0.08780287951231003,0.022916734218597412,0.6328519582748413,0.02052474021911621,0.017372731119394302,0.05388129502534866
21,688128,0.0002971999999999999,6.985357410425226,5.223948427103233,0.640625,0.421875,0.03214610368013382,7.987988471984863,0.026863055303692818,0.0,-0.5457818508148193,2,8,0.6783199906349182,447.91086377318595,0.01817658171057701,0.01860956661403179,0.026012428104877472,0.018387820571660995,0.03680279850959778,0.020261991769075394,0.08099270612001419,0.019225729629397392,0.6783199906349182,0.017272116616368294,0.014708270318806171,0.05122999846935272
22,720896,0.0002970599999999999,6.484313657379367,5.615478625288992,0.578125,0.4796875,-0.009504543617367744,11.264461517333984,0.02429025061428547,0.0,-0.5472356677055359,2,8,0.717011570930481,451.64495562460496,0.015161641873419285,0.015510670840740204,0.021472450345754623,0.015329373069107533,0.03045419231057167,0.016843153163790703,0.0768132284283638,0.015997668728232384,0.717011570930481,0.01442995760589838,0.012375975959002972,0.04860006272792816
23,753664,0.00029691999999999994,7.464002429475114,6.044252419436237,0.6041666666666666,0.5354166666666667,0.01718590036034584,18.954771041870117,0.022431636229157448,0.0,-0.5492285490036011,2,8,0.7436696887016296,455.04874559465395,0.013208163902163506,0.013503456488251686,0.018534503877162933,0.013348785229027271,0.02623789571225643,0.014630351215600967,0.07323172688484192,0.013910381123423576,0.7436696887016296,0.012587619945406914,0.010854332707822323,0.04628312587738037
24,786432,0.00029677999999999996,7.525438705856817,6.286601679109021,0.828125,0.5760416666666667,0.007413093000650406,9.318687438964844,0.021374287083745003,0.0,-0.5511246919631958,2,8,0.7568856477737427,461.5587787282863,0.011913571506738663,0.01217187661677599,0.016557635739445686,0.012035657651722431,0.023342100903391838,0.013156883418560028,0.07497814297676086,0.012524143792688847,0.7568856477737427,0.011369525454938412,0.009855122305452824,0.04520973563194275
25,819200,0.00029664,8.195174877130942,6.548640995080605,0.921875,0.6135416666666667,0.04428916424512863,18.006328582763672,0.0201659444719553,0.0,-0.5503813028335571,2,8,0.7739733457565308,470.7878691954718,0.010812991298735142,0.01104232668876648,0.014925692230463028,0.010920905508100986,0.020961562171578407,0.01191631704568863,0.07154201716184616,0.011353087611496449,0.7739733457565308,0.010329293087124825,0.008985267020761967,0.04323722422122955
26,851968,0.00029649999999999994,8.029826306829282,6.884763389980774,0.921875,0.6635416666666666,0.009380027651786804,15.413434028625488,0.01943446509540081,0.0,-0.5497790575027466,2,8,0.7844508290290833,480.64726193754444,0.010237428359687328,0.010452274233102798,0.014085561968386173,0.010338331572711468,0.019741741940379143,0.011270814575254917,0.06846147775650024,0.01074261125177145,0.7844508290290833,0.009783978573977947,0.008524882607161999,0.041910093277692795
27,884736,0.0002963599999999999,8.054508309769805,7.176689452507847,0.75,0.7026041666666666,-0.05286583676934242,6.823898792266846,0.018939247354865074,0.0,-0.5497061014175415,2,8,0.791562020778656,491.41618514770585,0.009848987683653831,0.01005413755774498,0.013520034030079842,0.009945223107933998,0.01892032101750374,0.010835541412234306,0.06637775897979736,0.010330853052437305,0.791562020778656,0.009415822103619576,0.00821355078369379,0.04097573831677437
28,917504,0.00029621999999999987,8.147213075449512,7.374591122497689,0.90625,0.7276041666666666,-0.07176732271909714,10.999593734741211,0.018719429150223732,0.0,-0.5491757392883301,2,8,0.7945725917816162,502.2197018936342,0.009669361636042595,0.00986996479332447,0.013257172890007496,0.009763394482433796,0.018536990508437157,0.010633924975991249,0.06566791981458664,0.01014027651399374,0.7945725917816162,0.009245709516108036,0.008070090785622597,0.040572624653577805
29,950272,0.0002960799999999999,7.771765214461269,7.550120663692974,0.71875,0.7494791666666666,0.028174901381134987,12.851458549499512,0.01846003346145153,0.0,-0.5491982698440552,2,8,0.7982403635978699,512.6472973482231,0.009470361284911633,0.00966604333370924,0.01296850573271513,0.009562021121382713,0.018118085339665413,0.010411170311272144,0.06459415704011917,0.009929487481713295,0.7982403635978699,0.009056995622813702,0.007910152897238731,0.04007267206907272
30,983040,0.0002959399999999999,7.218706306552727,7.587630629333006,0.9375,0.7807291666666666,-0.03311022371053696,10.40736198425293,0.01799267716705799,0.0,-0.5487614274024963,2,8,0.8044003844261169,521.4023350452991,0.009089122526347637,0.009275143966078758,0.012410673312842846,0.009176136925816536,0.017303181812167168,0.009983266703784466,0.06332456320524216,0.009525054134428501,0.8044003844261169,0.00869597028940916,0.007605606224387884,0.03921094909310341
31,1015808,0.0002957999999999999,8.061268056642918,7.6952216939547755,0.875,0.8041666666666666,0.07598520815372467,18.397014617919922,0.01740589365363121,0.0,-0.5495203733444214,2,8,0.8122125864028931,529.6386929119981,0.008611827157437801,0.00878586433827877,0.011714458465576172,0.008693087846040726,0.01628652773797512,0.009448068216443062,0.06169148162007332,0.00901904795318842,0.8122125864028931,0.008243761956691742,0.007223430089652538,0.038069795817136765
32,1048576,0.00029565999999999994,7.432193164871641,7.790009644704002,0.65625,0.8119791666666666,-0.147417351603508,9.879377365112305,0.017343752086162567,0.0,-0.5497043132781982,2,8,0.8131350874900818,539.7221436488521,0.008569355122745037,0.00874240417033434,0.011654055677354336,0.008650144562125206,0.01619976945221424,0.009400825947523117,0.0613459050655365,0.00897422805428505,0.8131350874900818,0.008203367702662945,0.007188824005424976,0.03793599084019661
33,1081344,0.00029551999999999996,7.884326503433342,7.832042052099825,0.765625,0.828125,-0.04115539789199829,12.929669380187988,0.016945870593190193,0.0,-0.5508731007575989,2,8,0.8183621168136597,548.6872787329496,0.008266720920801163,0.008432324044406414,0.011215678416192532,0.00834395457059145,0.015561733394861221,0.009062226861715317,0.06009616702795029,0.008653812110424042,0.8183621168136597,0.007916353642940521,0.006945302244275808,0.037143524736166
34,1114112,0.00029538,7.716188506431267,7.851117032157269,0.8125,0.8265625,0.007086127996444702,15.55645751953125,0.015686726197600365,0.0,-0.5514680743217468,2,8,0.8346917033195496,554.5371600425577,0.007323417812585831,0.0074661364778876305,0.009856282733380795,0.007389759179204702,0.01358717493712902,0.008008497767150402,0.056314148008823395,0.007656066678464413,0.8346917033195496,0.007021069992333651,0.006183552090078592,0.03450227901339531
35,1146880,0.00029524,7.591068949729964,7.790706439417173,0.75,0.809375,0.014713294804096222,14.6427001953125,0.01566714234650135,0.0,-0.5515208840370178,2,8,0.8349286317825317,563.4280897271509,0.007310168351978064,0.007452570833265781,0.00983730424195528,0.0073763602413237095,0.013559708371758461,0.007993726059794426,0.05625588074326515,0.007642068434506655,0.8349286317825317,0.007008484099060297,0.0061728088185191154,0.0344623439013958
36,1179648,0.0002951,7.810801403421587,7.7688039490764025,0.78125,0.7953125,0.10755257308483124,20.426212310791016,0.01506838295608759,0.0,-0.5519518256187439,2,8,0.8423449993133545,569.7356490796401,0.006856979802250862,0.006988448556512594,0.009185593575239182,0.006917986553162336,0.01261291466653347,0.0074877929873764515,0.05492382496595383,0.007162950001657009,0.8423449993133545,0.00657825730741024,0.005806320812553167,0.033134013414382935
37,1212416,0.00029496000000000004,6.947897574760237,7.658142875575446,0.59375,0.7796875,-0.005547705106437206,17.11606216430664,0.015024862252175808,0.0,-0.5526496171951294,2,8,0.8428035974502563,578.3951389868722,0.006818444933742285,0.006948943715542555,0.009129353798925877,0.006878992076963186,0.012530256994068623,0.007444567047059536,0.05497119203209877,0.007122103124856949,0.8428035974502563,0.006541762966662645,0.0057754842564463615,0.03303537890315056
38,1245184,0.00029482000000000005,7.270774124166799,7.570498980447175,0.484375,0.7375,-0.04876968264579773,9.07565975189209,0.01456434465944767,0.0,-0.552983283996582,2,8,0.8484836220741272,584.7854523730241,0.006470485124737024,0.006592681631445885,0.008630901575088501,0.006527101155370474,0.011807471513748169,0.007056556176394224,0.05402157083153725,0.0067545087076723576,0.8484836220741272,0.006211253348737955,0.005493356846272945,0.031950466334819794
39,1277952,0.00029468000000000007,7.1791464087515315,7.511237099876202,0.5625,0.721875,-0.04680667817592621,9.07243537902832,0.014479274861514568,0.0,-0.5542263984680176,2,8,0.8493978381156921,592.6213452841539,0.006390542723238468,0.0065107387490570545,0.00851453747600317,0.006446212530136108,0.01163658406585455,0.006966948043555021,0.05417167767882347,0.006669823080301285,0.8493978381156921,0.006135514471679926,0.005429259967058897,0.03173026442527771
40,1310720,0.00029454000000000004,8.305000504314647,7.619866519652393,0.703125,0.6984375,-0.0937514454126358,6.650163650512695,0.014339592307806015,0.0,-0.5548689365386963,2,8,0.8511821627616882,600.0155978263374,0.006295294966548681,0.006413300056010485,0.008379737846553326,0.006349936127662659,0.011442814022302628,0.006861143279820681,0.0537123866379261,0.006569419987499714,0.8511821627616882,0.006044886540621519,0.0053514111787080765,0.03139752149581909
41,1343488,0.00029440000000000005,6.405691224683139,7.454308836456415,0.6875,0.6796875,0.14633235335350037,21.053184509277344,0.014311948791146278,0.0,-0.5548534393310547,2,8,0.851451575756073,607.5378834258802,0.006280221976339817,0.006397873628884554,0.008358342573046684,0.006334695499390364,0.011411993764340878,0.006844382267445326,0.05365199223160744,0.006553518585860729,0.851451575756073,0.006030547898262739,0.005339112598448992,0.03134573623538017
42,1376256,0.00029426000000000007,4.2998516077051825,7.14107468073977,0.1875,0.6328125,0.04321198910474777,9.268758773803711,0.014314536936581135,0.0,-0.5561270713806152,2,8,0.8510679006576538,614.3221914695032,0.006244164891541004,0.006360707338899374,0.00830181036144495,0.006298112217336893,0.01132443081587553,0.006802957504987717,0.05446181073784828,0.006514811422675848,0.8510679006576538,0.00599680794402957,0.005311773158609867,0.03131461516022682
43,1409024,0.0002941200000000001,3.790215835315113,6.731663613927947,0.015625,0.5578125,0.13129742443561554,5.791696548461914,0.01364462822675705,0.0,-0.5545017719268799,2,8,0.8590596318244934,618.7968215898024,0.005746291019022465,0.005851172376424074,0.007593076676130295,0.005794751923531294,0.010300352238118649,0.0062488289549946785,0.053391002118587494,0.005989457480609417,0.8590596318244934,0.005523516796529293,0.004906460177153349,0.029595399275422096
44,1441792,0.0002939800000000001,5.192604681679386,6.479305231452758,0.15625,0.4921875,-0.014961078763008118,4.870928764343262,0.011910677887499332,0.0,-0.55628901720047,2,8,0.8800580501556396,619.142346799913,0.004646137356758118,0.004726690240204334,0.006056732032448053,0.004683237988501787,0.008112370036542416,0.005031652748584747,0.048329003155231476,0.004832369741052389,0.8800580501556396,0.004474693909287453,0.0039994604885578156,0.025049589574337006
45,1474560,0.00029384000000000013,6.47294131128686,6.367492467608448,0.234375,0.440625,0.07773060351610184,11.064309120178223,0.010074393823742867,0.0,-0.5622770190238953,2,8,0.9020705223083496,617.5555980492941,0.0036622195038944483,0.003722446272149682,0.0047109429724514484,0.0036898977123200893,0.006227768026292324,0.003950074315071106,0.04122712090611458,0.003801130224019289,0.9020705223083496,0.0035338287707418203,0.0031774218659847975,0.020226582884788513
46,1507328,0.00029370000000000015,8.602458177868105,6.4466581450530995,0.5729166666666666,0.4197916666666667,0.061044950038194656,18.54939842224121,0.00989013072103262,0.0,-0.5621470212936401,2,8,0.9041311144828796,623.7925057540142,0.0035623861476778984,0.0036205495707690716,0.0045744082890450954,0.003589107422158122,0.006036513950675726,0.0038403256330639124,0.040711790323257446,0.003696499625220895,0.9041311144828796,0.0034383658785372972,0.0030940186697989702,0.01970498450100422
47,1540096,0.00029356000000000016,8.635405850236573,6.615408972600733,0.984375,0.4588541666666666,0.005610957741737366,23.688262939453125,0.009796008467674255,0.0,-0.5622056126594543,2,8,0.905271053314209,630.0670651460624,0.0035190472844988108,0.0035763687919825315,0.004516215994954109,0.0035453778691589832,0.005956352688372135,0.003792958566918969,0.04024393856525421,0.0036512124352157116,0.905271053314209,0.0033968063071370125,0.003057383932173252,0.019473237916827202
48,1572864,0.00029342000000000013,8.383477379229438,6.726679298106997,0.953125,0.5057291666666666,0.027878232300281525,13.103962898254395,0.009782020002603531,0.0,-0.5604008436203003,2,8,0.9051204919815063,635.6341959367203,0.0034759521950036287,0.0035321658942848444,0.0044531626626849174,0.0035017651971429586,0.005862904246896505,0.003744526067748666,0.041069384664297104,0.0036055343225598335,0.9051204919815063,0.003356038825586438,0.0030230158008635044,0.01925506256520748
49,1605632,0.0002932800000000001,8.510735006994143,6.859838157931259,0.796875,0.5291666666666666,0.005985170602798462,16.795015335083008,0.009706270880997181,0.0,-0.560530424118042,2,8,0.9059752821922302,641.729899154105,0.0034363202285021544,0.0034917329903692007,0.004399293102324009,0.003461762797087431,0.005787862930446863,0.003701045410707593,0.04083243012428284,0.003564043203368783,0.9059752821922302,0.0033181144390255213,0.0029897866770625114,0.01904222182929516
50,1638400,0.0002931400000000001,8.552705188308343,6.884608626330627,0.9375,0.5526041666666666,0.08961526304483414,16.640466690063477,0.009674055501818657,0.0,-0.5601546764373779,2,8,0.9060840010643005,647.1361571228027,0.0033891075290739536,0.003443382913246751,0.004331657662987709,0.0034140227362513542,0.0056893411092460155,0.0036483528092503548,0.04146844521164894,0.0035141785629093647,0.9060840010643005,0.003273304319009185,0.0029515770729631186,0.018792659044265747
51,1671168,0.00029300000000000013,7.4355784704401,6.9875973509063245,0.96875,0.5807291666666666,0.03546014428138733,8.659260749816895,0.008722594939172268,0.0,-0.5655761957168579,2,8,0.9169448018074036,644.3343418129699,0.00292662694118917,0.002971826121211052,0.003708559786900878,0.002947347005829215,0.004828260745853186,0.003142294241115451,0.03792349994182587,0.0030306540429592133,0.9169448018074036,0.0028301035054028034,0.002561581088230014,0.016184456646442413
52,1703936,0.00029286000000000015,8.380699034296068,7.395682093565414,0.953125,0.6572916666666667,0.09244424849748611,10.176488876342773,0.00788573082536459,0.0,-0.5694692134857178,2,8,0.9264170527458191,644.7383285398166,0.0025591941084712744,0.0025974437594413757,0.0032186328899115324,0.002576721366494894,0.004157425835728645,0.002741545671597123,0.034357860684394836,0.0026471507735550404,0.9264170527458191,0.0024774500634521246,0.00224970281124115,0.013999883085489273
53,1736704,0.00029272000000000017,8.335422229850082,7.850202733018909,1.0,0.7557291666666666,-0.07147853076457977,9.499244689941406,0.00722268782556057,0.0,-0.5738028287887573,2,8,0.933859646320343,642.234158087787,0.0022910903207957745,0.0023244384210556746,0.0028644215781241655,0.002306370297446847,0.003676513908430934,0.0024499623104929924,0.03126254305243492,0.0023677307181060314,0.933859646320343,0.0022197728976607323,0.0020208179485052824,0.01235668919980526
54,1769472,0.0002925800000000002,8.308936473911626,8.161835912242134,0.96875,0.8369791666666666,-0.026871807873249054,9.670045852661133,0.007125229574739933,0.0,-0.575324535369873,2,8,0.9348242282867432,645.0919636261746,0.002242068061605096,0.0022744277957826853,0.0027979209553450346,0.002256892854347825,0.0035838906187564135,0.0023962019477039576,0.031132709234952927,0.0023164297454059124,0.9348242282867432,0.0021728442516177893,0.001979644875973463,0.012022754177451134
55,1802240,0.00029244000000000015,8.246105548120294,8.339152335925478,0.953125,0.9088541666666666,0.0016679968684911728,5.9930596351623535,0.007118857931345701,0.0,-0.576667308807373,2,8,0.9348344802856445,649.99075779916,0.002232752740383148,0.0022648856975138187,0.002784531330689788,0.0022474743891507387,0.003564262529835105,0.002385796047747135,0.03129534795880318,0.0023065893910825253,0.9348344802856445,0.0021640087943524122,0.0019721214193850756,0.011947790160775185
56,1835008,0.00029230000000000017,7.8344403666279145,8.26235055480146,0.921875,0.94375,0.059628088027238846,9.490875244140625,0.007021646481007338,0.0,-0.57863849401474,2,8,0.9356564283370972,653.5130369199632,0.002171659143641591,0.0022024798672646284,0.0027001206763088703,0.0021857800893485546,0.0034446916542947292,0.0023184046149253845,0.031552866101264954,0.0022424657363444567,0.9356564283370972,0.0021056937985122204,0.001921420102007687,0.011497970670461655
57,1867776,0.0002921600000000002,7.85152530502877,8.183962500280678,0.765625,0.921875,0.09078845381736755,7.325631141662598,0.006641051732003689,0.0,-0.5797326564788818,2,8,0.9397178888320923,655.9193298696955,0.0020131149794906378,0.0020410011056810617,0.0024900520220398903,0.0020258831791579723,0.0031585819087922573,0.002145814010873437,0.03014439530670643,0.00207715667784214,0.9397178888320923,0.001953385304659605,0.0017862982349470258,0.010446345433592796
58,1900544,0.0002920200000000002,8.78851529731473,8.224466292089208,0.984375,0.925,0.026528336107730865,7.736562728881836,0.006612391211092472,0.0,-0.5817462205886841,2,8,0.9399381875991821,660.8949641695995,0.00199329131282866,0.002020753687247634,0.0024627153761684895,0.0020058657974004745,0.0031199627555906773,0.0021239593625068665,0.03028024360537529,0.0020563583821058273,0.9399381875991821,0.0019344615284353495,0.0017698353622108698,0.010294346138834953
59,1933312,0.0002918800000000002,8.274766210429437,8.200869412432736,0.859375,0.93125,0.036049503833055496,13.703163146972656,0.006609629839658737,0.0,-0.5821332931518555,2,8,0.9399063587188721,666.5170175274723,0.0019921292550861835,0.0020195564720779657,0.0024609381798654795,0.0020046867430210114,0.0031172328162938356,0.002122633159160614,0.030336575582623482,0.002055117394775152,0.9399063587188721,0.0019333717646077275,0.0017689402448013425,0.010282332077622414
60,1966080,0.00029174000000000024,6.493653195413769,7.9949642131432785,0.59375,0.896875,0.00638137012720108,18.27799415588379,0.0066361878998577595,0.0,-0.5823612213134766,2,8,0.9395514130592346,672.0737073698095,0.001997522544115782,0.0020250044763088226,0.002467206446453929,0.0020101044792681932,0.003124619834125042,0.002128276973962784,0.03061930648982525,0.002060631988570094,0.9395514130592346,0.001938649220392108,0.001773887313902378,0.010303209535777569
61,1998848,0.00029160000000000026,5.262731581953657,7.777679524294635,0.3125,0.83125,0.017612144351005554,12.000039100646973,0.00667649507522583,0.0,-0.5824602842330933,2,8,0.9390038847923279,677.5713784133553,0.0020077857188880444,0.002035395475104451,0.002479646587744355,0.0020204263273626566,0.0031400418374687433,0.0021391508635133505,0.03101877123117447,0.0020711899269372225,0.9390038847923279,0.0019486359087750316,0.0017830958822742105,0.01035196054726839
62,2031616,0.0002914600000000003,6.2113890218572445,7.560748523050752,0.265625,0.7625,0.07179920375347137,8.531017303466797,0.006713854148983955,0.0,-0.5822374224662781,2,8,0.9385619759559631,682.5222137894281,0.002010144991800189,0.002037719124928117,0.0024812843184918165,0.0020227700006216764,0.003140329150483012,0.0021413357462733984,0.03145282343029976,0.0020734663121402264,0.9385619759559631,0.0019510663114488125,0.0017857010243460536,0.010341382585465908
63,2064384,0.0002913200000000003,7.74512082407009,7.5017183824727525,0.609375,0.7234375,0.015381306409835815,6.703466415405273,0.0065936679020524025,0.0,-0.5820993781089783,2,8,0.9399144053459167,686.9312849978166,0.001964014256373048,0.0019907827954739332,0.002421050099655986,0.0019762699957937002,0.0030594784766435623,0.0020913442131131887,0.030860502272844315,0.0020254768896847963,0.9399144053459167,0.001906653051264584,0.0017460418166592717,0.010044117458164692
