update,global_step,rollout_reward_per_env,ep_return_mean,ep_len_mean,episodes_finished,A0_H_rx_chain_rx,A1_H_rx_chain_ry,A2_H_rx_chain_rz,A3_H_ry_chain_rx,A4_H_ry_chain_ry,A5_H_ry_chain_rz,A6_NoH_rx_chain_rx,A7_NoH_rx_chain_ry,A8_NoH_rx_chain_rz,A9_NoH_ry_chain_rx,A10_NoH_ry_chain_ry,A11_NoH_ry_chain_rz
105,430080,52.80380859374996,0.9387343788146972,17.426666666666666,225,0.001168127,0.001122635,0.000385671,0.001034897,0.000808783,0.020945334807038307,0.000958071,0.000372891,0.9199386835098267,0.001009232,0.018730143,0.0335255
106,434176,57.861816406249936,0.9446827214591357,15.73469387755102,245,0.001112929,0.001069703,0.00036844,0.000986338,0.000771357,0.020076939836144447,0.000913317,0.000356266,0.9233914613723755,0.000961936,0.017896287143230438,0.032095134258270264
107,438272,58.60830078124997,0.9452951776404535,15.560483870967742,248,0.001061081,0.001019974,0.000352202,0.000940706,0.000736157,0.019253600388765335,0.000871248,0.000340596,0.926658571,0.000917486,0.017108526080846786,0.030739950016140938
108,442368,61.874999999999936,0.9482758670931118,14.71264367816092,261,0.001012329,0.00097321,0.000336884,0.000897781,0.00070302,0.018472490832209587,0.000831666,0.000325813,0.9297520518302917,0.000875671,0.016363799571990967,0.029455233365297318
109,446464,65.13378906249991,0.9508582429729239,13.978102189781023,274,0.000966447,0.000929193,0.000322423,0.000857366,0.000671794,0.017730983,0.000794388,0.000311856,0.9326834082603455,0.000836298,0.015659283846616745,0.028236609
110,450560,68.66191406249993,0.9536377048740784,13.1875,288,0.000923223,0.000887721,0.000308759,0.000819276,0.000642344,0.017026608809828758,0.000759248,0.000298665,0.9354625344276428,0.000799189,0.014992364,0.027079986408352852
111,454656,71.15839843749993,0.9551463001126411,12.758389261744966,298,0.000882466,0.000848611,0.000295837,0.000783349,0.000614544,0.016357116401195526,0.000726093,0.00028619,0.9380994439125061,0.000764183,0.014360621571540833,0.025981590151786804
112,458752,71.92070312499986,0.9557568646744636,12.584717607973422,301,0.000844002,0.000811698,0.000283606,0.000749429,0.000588278,0.015720389783382416,0.000694783,0.000274382,0.9406026601791382,0.000731131,0.013761806301772594,0.024937874
113,462848,73.42861328124992,0.9567246161377003,12.309446254071661,307,0.000807671,0.000776827,0.000272021,0.000717379,0.000563442,0.015114458,0.000665192,0.000263196,0.9429804682731628,0.000699899,0.013193838,0.023945560678839684
114,466944,77.92773437500001,0.9591105917783884,11.63076923076923,325,0.000773324,0.000743858,0.000261039,0.000687068,0.000539938,0.014537489973008633,0.000637202,0.00025259,0.9452407360076904,0.000670361,0.012654786929488182,0.023001583
115,471040,77.18740234374991,0.9588497362521865,11.70496894409938,322,0.000740829,0.000712662,0.000250621,0.000658381,0.000517678,0.013987801037728786,0.000610704,0.000242528,0.9473903179168701,0.000642403,0.012142877094447613,0.022103115916252136
116,475136,77.67070312499995,0.9588975876937678,11.691358024691358,324,0.000710059,0.00068312,0.00024073,0.000631208,0.000496579,0.013463794253766537,0.0005856,0.000232975,0.9494361281394958,0.000615919,0.011656426824629307,0.021247467026114464
