steps,avg_reward,success_rate,sps
11800000,13.960646079070866,1.0,1481
11900000,13.935428038714454,1.0,1481
12000000,14.011310863737016,1.0,1481
12100000,14.023899025265127,1.0,1481
12200000,13.710904714036733,1.0,1481
12300000,14.033093054005876,1.0,1481
12400000,13.908605775218456,1.0,1480
12500000,14.056367170223966,1.0,1480
12600000,14.026654869047924,1.0,1480
12700000,13.998570657428354,1.0,1479
12800000,13.92967797060497,1.0,1479
12900000,14.069311574818567,1.0,1479
13000000,14.041292222905904,1.0,1479
13100000,14.072471963632852,1.0,1479
13200000,14.135703293737024,1.0,1479
13300000,14.15735535650514,1.0,1479
13400000,14.147248876579106,1.0,1479
13500000,13.875971014448442,1.0,1480
13600000,14.078710758704693,1.0,1479
13700000,13.97926836689934,1.0,1479
13800000,14.175096713323146,1.0,1479
13900000,14.190045038750394,1.0,1479
14000000,14.196486074067652,1.0,1478
14100000,14.164442515438422,1.0,1478
14200000,14.14911332358606,1.0,1478
14300000,14.176707777148113,1.0,1478
14400000,14.179941777810454,1.0,1477
14500000,14.209263997524976,1.0,1477
14600000,14.23743341607973,1.0,1477
14700000,14.265191958528012,1.0,1478
14800000,14.270089621385559,1.0,1478
14900000,14.16679919612594,1.0,1478
15000000,13.129411781108939,0.9,1478
15100000,14.274438219554723,1.0,1478
15200000,14.232254815623165,1.0,1478
15300000,14.286494937511161,1.0,1478
15400000,14.313197921952233,1.0,1478
15500000,14.28154123148881,1.0,1477
15600000,14.333628561990336,1.0,1477
15700000,14.310640490483493,1.0,1476
15800000,14.322202401747926,1.0,1476
15900000,14.348604163816198,1.0,1476
16000000,14.33892419504933,1.0,1476
16100000,14.336329380255192,1.0,1476
16200000,14.37608055960387,1.0,1476
16300000,14.3859532563854,1.0,1476
16400000,12.615391160957515,0.88,1476
16500000,14.142131397691555,1.0,1476
16600000,14.388887522257864,1.0,1476
16700000,14.383839705083519,1.0,1476
16800000,14.360897536957637,1.0,1476
16900000,14.40699112020433,1.0,1476
17000000,14.34863448462449,1.0,1476
17100000,14.36683990124613,1.0,1476
17200000,14.416812424650416,1.0,1476
17300000,14.458430681759491,1.0,1476
17400000,14.378209645915776,1.0,1475
17500000,14.477135897316039,1.0,1475
17600000,14.45683401916176,1.0,1475
17700000,14.3073916299548,1.0,1475
17800000,14.458918501660229,1.0,1475
17900000,14.46115514082834,1.0,1474
18000000,14.472585386512801,1.0,1474
18100000,14.469408996896819,1.0,1474
18200000,14.498403149964288,1.0,1474
18300000,14.481715755574406,1.0,1474
18400000,14.465111031979323,1.0,1474
18500000,14.473618028070778,1.0,1475
18600000,14.215721386531367,1.0,1474
18700000,14.180704667251558,1.0,1475
18800000,14.521840524310246,1.0,1475
18900000,14.544796674214304,1.0,1475
19000000,14.400597609579563,1.0,1474
19100000,14.544731146646663,1.0,1474
19200000,14.558817467605696,1.0,1474
19300000,14.525988267548382,1.0,1474
19400000,14.506684837220236,1.0,1474
19500000,14.344610670888796,1.0,1474
19600000,14.601268417323007,1.0,1474
19700000,14.501906538801268,1.0,1474
19800000,14.595083996877074,1.0,1474
19900000,14.582274745889007,1.0,1473
20000000,14.509292563283816,1.0,1473
