steps,avg_reward,success_rate,sps
12300000,14.980442725048052,0.0,904
12400000,14.92554726543487,0.0,904
12500000,14.763425487407604,0.0,905
12600000,14.709913848839934,0.0,905
12700000,15.100738703781971,0.0,906
12800000,14.807820135810761,0.0,905
12900000,14.561483628004208,0.0,906
13000000,14.793313129383606,0.0,906
13100000,14.798929038667412,0.0,907
13200000,14.658695284736096,0.0,906
13300000,15.265447903320018,0.0,907
13400000,14.994354113324661,0.0,907
13500000,13.721064119607789,0.0,907
13600000,14.831213440516148,0.0,907
13700000,14.814764989401265,0.0,907
13800000,14.99062662889788,0.0,907
13900000,15.218680446816725,0.0,907
14000000,14.576290470896492,0.0,908
14100000,14.265761267928246,0.0,908
14200000,15.236475020367653,0.0,909
14300000,15.429178621817845,0.0,908
14400000,15.072969040189637,0.0,909
14500000,15.349343458483927,0.0,909
14600000,15.438668385720812,0.0,910
14700000,15.251159773144172,0.0,909
14800000,15.192211554897948,0.0,910
14900000,15.36547200475703,0.0,910
15000000,15.269503438440152,0.0,911
15100000,15.360321360412053,0.0,910
15200000,15.280881753728464,0.0,911
15300000,15.260801472377498,0.0,911
15400000,15.419697697735392,0.0,912
15500000,15.42632565917913,0.0,911
15600000,15.43824737624731,0.0,911
15700000,15.198726136131445,0.0,912
15800000,15.394503577821888,0.0,911
15900000,15.495575658367015,0.0,912
16000000,15.142810305338353,0.0,912
16100000,14.98488345579477,0.0,913
16200000,15.468658508681692,0.0,912
16300000,15.067661772762076,0.0,913
16400000,15.089828511874803,0.0,913
16500000,15.473811105827917,0.0,914
16600000,15.24485766609083,0.0,913
16700000,15.232483356433223,0.0,914
16800000,15.594689231792872,0.0,914
16900000,15.423018144054804,0.0,915
17000000,15.734427543323255,0.0,914
17100000,13.890613684831894,0.0,915
17200000,9.43477654655102,0.0,914
17300000,13.15271604290545,0.0,915
17400000,12.796966149414944,0.0,914
17500000,13.348863602815747,0.0,914
17600000,14.681681706532618,0.0,915
17700000,14.325452089302708,0.0,914
17800000,14.171793952480293,0.0,915
17900000,15.251784461889402,0.0,914
18000000,14.453294640635868,0.0,915
18100000,12.701059422598046,0.0,915
18200000,14.778807319397691,0.0,915
18300000,14.952056489198512,0.0,915
18400000,14.795145112115934,0.0,916
18500000,14.836835834904996,0.0,915
18600000,14.023035433800324,0.0,916
18700000,14.635314152680802,0.0,916
18800000,14.707813550461626,0.0,917
18900000,14.921916741247115,0.0,916
19000000,14.962875914208093,0.0,917
19100000,14.358578373267228,0.0,917
19200000,15.208787513951101,0.0,918
19300000,14.839337896202306,0.0,917
19400000,9.881126783036082,0.0,917
19500000,14.811002801570602,0.0,918
19600000,15.25994961930497,0.0,917
19700000,15.227860641769658,0.0,918
19800000,15.124880447060569,0.0,918
19900000,15.244833524335991,0.0,918
20000000,15.294860035421443,0.0,918
