steps,avg_reward,success_rate,sps
7200000,15.099506608657538,1.0,1201
7300000,15.091936492417007,1.0,1199
7400000,15.11821140714921,1.0,1201
7500000,15.140153547013178,1.0,1200
7600000,15.138886604979634,1.0,1202
7700000,15.15726454381831,1.0,1201
7800000,15.171208487385885,1.0,1199
7900000,15.177538851574063,1.0,1201
8000000,15.181727966871113,1.0,1200
8100000,15.197251710789278,1.0,1202
8200000,15.210637020906434,1.0,1201
8300000,15.222758310446515,1.0,1202
8400000,15.182637384980916,1.0,1201
8500000,15.235277431830763,1.0,1203
8600000,15.242007771022617,1.0,1202
8700000,15.255204803915694,1.0,1204
8800000,15.26324939138256,1.0,1202
8900000,15.265781967211515,1.0,1204
9000000,15.288007093053311,1.0,1202
9100000,15.281526661450043,1.0,1204
9200000,15.3111126752384,1.0,1203
9300000,15.313091761562973,1.0,1204
9400000,15.31343153773807,1.0,1203
9500000,15.325622765375302,1.0,1204
9600000,15.342501594144851,1.0,1203
9700000,15.35407791800797,1.0,1202
9800000,15.335692840768024,1.0,1203
9900000,15.357028674129397,1.0,1201
10000000,15.371523404726759,1.0,1202
10100000,15.38277680397965,1.0,1201
10200000,15.376605142336338,1.0,1202
10300000,15.36925465562381,1.0,1201
10400000,15.389068425921723,1.0,1202
10500000,15.395879589067771,1.0,1200
10600000,15.348419619183987,1.0,1201
10700000,15.426274886447937,1.0,1200
10800000,15.131160820140503,1.0,1201
10900000,15.000301311411896,0.98,1200
11000000,15.213197288252413,1.0,1201
11100000,15.43076834292151,1.0,1199
11200000,15.444388542650268,1.0,1200
11300000,15.447277647359297,1.0,1199
11400000,15.45239773097448,1.0,1200
11500000,15.46106219800189,1.0,1199
11600000,15.481343395514413,1.0,1198
11700000,15.474237181916832,1.0,1199
11800000,15.482989120762795,1.0,1198
11900000,15.464102742522956,1.0,1200
12000000,15.468289326047525,1.0,1199
12100000,15.497637462550774,1.0,1200
12200000,15.307006777101197,1.0,1199
12300000,15.447076694425196,1.0,1200
12400000,15.509282967280596,1.0,1199
12500000,15.324783214228228,1.0,1200
12600000,15.52193305619061,1.0,1199
12700000,15.528281683865934,1.0,1200
12800000,15.530364352781326,1.0,1199
12900000,15.338964185169898,1.0,1200
13000000,15.325192267335952,1.0,1199
13100000,15.53392948826775,1.0,1200
13200000,15.52307040498592,1.0,1200
13300000,15.552951449975371,1.0,1201
13400000,15.556838737186045,1.0,1200
13500000,15.3167094725254,1.0,1201
13600000,15.332150179669261,1.0,1200
13700000,15.566811852175743,1.0,1199
13800000,15.58119729974307,1.0,1200
13900000,15.58617830125615,1.0,1199
14000000,15.59926331192255,1.0,1200
14100000,15.590087076555937,1.0,1199
14200000,15.59400220152922,1.0,1200
14300000,15.600560966646299,1.0,1199
14400000,15.611531651820988,1.0,1200
14500000,15.606288393270225,1.0,1199
14600000,15.608350865961985,1.0,1200
14700000,15.621208327692003,1.0,1199
14800000,15.617888425141572,1.0,1200
14900000,15.617648164443672,1.0,1199
15000000,15.636363140577451,1.0,1200
15100000,15.63603416844271,1.0,1199
15200000,15.64639805998653,1.0,1200
15300000,15.646211003288627,1.0,1199
15400000,15.635792123898863,1.0,1200
15500000,15.64622069498524,1.0,1199
15600000,15.656227263091132,1.0,1198
15700000,15.64093709311448,1.0,1199
15800000,15.65720625858754,1.0,1198
15900000,15.485372722893953,1.0,1199
16000000,15.658075620317831,1.0,1198
16100000,15.652670425912365,1.0,1199
16200000,15.647028413303197,1.0,1198
16300000,15.654635572135449,1.0,1199
16400000,15.669573704274372,1.0,1198
16500000,15.689890670338645,1.0,1199
16600000,15.690412196926772,1.0,1198
16700000,15.687807667963206,1.0,1199
16800000,15.703861641818657,1.0,1198
16900000,15.693715384677052,1.0,1199
17000000,15.700587751800194,1.0,1198
17100000,15.704423112133519,1.0,1199
17200000,15.51243805060163,0.98,1198
17300000,15.709418435851113,1.0,1198
17400000,15.69580741873011,1.0,1198
17500000,15.709805043870583,1.0,1197
17600000,15.714192415289581,1.0,1197
17700000,15.72694703760557,1.0,1197
17800000,15.716208154875785,1.0,1197
17900000,15.725234112348408,1.0,1196
18000000,15.739107927968725,1.0,1197
18100000,15.73818927497603,1.0,1196
18200000,15.725925835017115,1.0,1197
18300000,15.747375306645408,1.0,1196
18400000,15.737738895379007,1.0,1196
18500000,15.749345411704853,1.0,1196
18600000,15.746400929577648,1.0,1196
18700000,15.74058756296523,1.0,1195
18800000,15.750133496681228,1.0,1196
18900000,15.750626195231453,1.0,1195
19000000,15.749932498577982,1.0,1196
19100000,15.754768961025402,1.0,1195
19200000,15.760552106173709,1.0,1195
19300000,15.761966882832349,1.0,1195
19400000,15.768994859168306,1.0,1194
19500000,15.769603707883507,1.0,1194
19600000,15.761228125067428,1.0,1194
19700000,15.747242209855466,1.0,1194
19800000,15.754682532139123,1.0,1193
19900000,15.76084069176577,1.0,1194
20000000,15.770759416120127,1.0,1193
