update,global_step,lr,avg_reward,rolling_mean_10,avg_success,rolling_success_10,pg_loss,v_loss,arch_loss,angle_loss,mean_logstd,k_active,top_arch,top_prob,sps,A0_H_rx_chain_rx,A1_H_rx_chain_ry,A2_H_rx_chain_rz,A3_H_ry_chain_rx,A4_H_ry_chain_ry,A5_H_ry_chain_rz,A6_NoH_rx_chain_rx,A7_NoH_rx_chain_ry,A8_NoH_rx_chain_rz,A9_NoH_ry_chain_rx,A10_NoH_ry_chain_ry,A11_NoH_ry_chain_rz
11,360448,0.0002986,4.972131085508586,4.459410736078718,0.078125,0.1640625,-0.026257403194904327,2.471566915512085,0.0442441925406456,0.0,-0.5170358419418335,3,5,0.32210126519203186,456.1293219648876,0.0539650022983551,0.1400291472673416,0.053727757185697556,0.05392485857009888,0.05351459980010986,0.32210126519203186,0.053436268121004105,0.053799379616975784,0.05385307967662811,0.05379444733262062,0.05394873023033142,0.0539054237306118
12,393216,0.00029845999999999996,5.326139052252755,4.748741856215778,0.09375,0.1703125,0.06428612768650055,2.2937355041503906,0.04418201372027397,0.0,-0.5185445547103882,3,5,0.3214329183101654,454.02607561299124,0.053661882877349854,0.14446260035037994,0.05342540889978409,0.05351630225777626,0.05360115319490433,0.3214329183101654,0.053129810839891434,0.053576696664094925,0.053406570106744766,0.053551290184259415,0.05314233899116516,0.05309300124645233
13,425984,0.0002983199999999999,5.834188728810069,4.963006484937789,0.09375,0.1671875,0.004512974061071873,4.378983020782471,0.04404223710298538,0.0,-0.5203946828842163,3,5,0.3247492015361786,468.97829865063903,0.05328047648072243,0.1454310566186905,0.053179726004600525,0.05292771756649017,0.05291462317109108,0.3247492015361786,0.05254929140210152,0.053034618496894836,0.05316132679581642,0.05302081257104874,0.052552346140146255,0.05319879204034805
14,458752,0.00029817999999999994,5.678556843759985,5.108788165429585,0.09375,0.1546875,0.040971558541059494,4.383536338806152,0.04405926913022995,0.0,-0.5214017033576965,3,5,0.32333359122276306,485.78930799988916,0.05317191034555435,0.14712518453598022,0.05307851731777191,0.053048327565193176,0.05304993689060211,0.32333359122276306,0.05245665833353996,0.053143322467803955,0.053143639117479324,0.05308539420366287,0.05265849083662033,0.052705083042383194
15,491520,0.00029803999999999996,6.1183664006205705,5.240070036530907,0.203125,0.153125,0.04879483953118324,1.667661428451538,0.04347755387425423,0.0,-0.5238399505615234,3,5,0.336216002702713,487.50126058024216,0.05143184959888458,0.15219826996326447,0.05096122995018959,0.051263097673654556,0.05121982470154762,0.336216002702713,0.051047082990407944,0.05132187902927399,0.05107530951499939,0.05087479576468468,0.051307905465364456,0.05108281970024109
16,524288,0.0002978999999999999,5.986921269017422,5.355667378078019,0.15625,0.1390625,-0.023521823808550835,2.5935044288635254,0.042676892131567,0.0,-0.5245509743690491,3,5,0.3546081483364105,483.73288355734473,0.049171265214681625,0.1562013030052185,0.04892072081565857,0.04882027953863144,0.04895598068833351,0.3546081483364105,0.048988066613674164,0.04854859039187431,0.04910940304398537,0.04880835488438606,0.048973750323057175,0.048894137144088745
17,557056,0.0002977599999999999,5.716774180288583,5.427961147708886,0.09375,0.125,0.04426974430680275,2.4996681213378906,0.04172006621956825,0.0,-0.5255739092826843,3,5,0.3772497773170471,481.8102626850758,0.0466194711625576,0.15763698518276215,0.04657376557588577,0.046457186341285706,0.046500954777002335,0.3772497773170471,0.04659472405910492,0.0464809387922287,0.046495623886585236,0.04662005603313446,0.04653166979551315,0.046238888055086136
18,589824,0.0002976199999999999,6.086573965028814,5.539107367318028,0.140625,0.121875,0.06255120784044266,4.544430732727051,0.04123743996024132,0.0,-0.5250608921051025,3,5,0.38685503602027893,481.8330551890241,0.04530593007802963,0.16070044040679932,0.045282505452632904,0.045227911323308945,0.04527675360441208,0.38685503602027893,0.045260950922966,0.04516168683767319,0.04523766040802002,0.04518898203969002,0.045229289680719376,0.045272789895534515
19,622592,0.00029747999999999987,5.671487171357086,5.608956177112581,0.109375,0.115625,-0.04114376753568649,1.8919671773910522,0.040349602699279785,0.0,-0.5260487794876099,3,5,0.40677160024642944,479.1043476220213,0.04321064054965973,0.16125431656837463,0.04316934943199158,0.04331368952989578,0.04307181388139725,0.40677160024642944,0.04308817908167839,0.04332472011446953,0.04299059882760048,0.04339541867375374,0.04320959001779556,0.04320014268159866
20,655360,0.0002973399999999999,5.742167869073615,5.713330656571749,0.125,0.11875,0.05601101368665695,2.8567843437194824,0.04015564173460007,0.0,-0.5258702635765076,2,5,0.4127093553543091,492.571976922162,0.04302025958895683,0.1584629863500595,0.0429188497364521,0.042573653161525726,0.042850956320762634,0.4127093553543091,0.042780470103025436,0.04305412247776985,0.04273168370127678,0.04306180030107498,0.04292385280132294,0.04291209205985069
21,688128,0.0002971999999999999,6.429637888880538,5.859081336908943,0.1875,0.1296875,0.009440494701266289,2.323503017425537,0.03990161791443825,0.0,-0.5260000824928284,2,5,0.41878944635391235,497.3383767031031,0.04286084324121475,0.1576213538646698,0.04239660128951073,0.042055997997522354,0.042592715471982956,0.41878944635391235,0.042071834206581116,0.0424373634159565,0.04216592386364937,0.04248842969536781,0.04223327338695526,0.042286261916160583
22,720896,0.0002970599999999999,6.509112232155665,5.977378654899234,0.25,0.1453125,-0.038948904722929,2.8130946159362793,0.03978704661130905,0.0,-0.5244371891021729,2,5,0.4217201769351959,508.04497265251797,0.042776454240083694,0.15685118734836578,0.042180854827165604,0.04184213653206825,0.04247244447469711,0.4217201769351959,0.041789520531892776,0.04218761622905731,0.04193468391895294,0.0422542430460453,0.04195727780461311,0.042033370584249496
23,753664,0.00029691999999999994,6.782563759583276,6.0722161579765555,0.34375,0.1703125,0.04107808694243431,5.586051940917969,0.039747390896081924,0.0,-0.523248016834259,2,5,0.4202280342578888,511.93190418957244,0.04290728271007538,0.16078177094459534,0.04193750396370888,0.04160119593143463,0.042499180883169174,0.4202280342578888,0.041358329355716705,0.04184985160827637,0.04164617881178856,0.04196015000343323,0.04154491052031517,0.041685592383146286
24,786432,0.00029677999999999996,7.0469818978507455,6.2090586633856315,0.53125,0.2140625,-0.002250952646136284,3.8291358947753906,0.039633993059396744,0.0,-0.5244919657707214,2,5,0.423460990190506,523.1844488001709,0.042805012315511703,0.15942808985710144,0.04174942150712013,0.04141472652554512,0.04237331822514534,0.423460990190506,0.041128017008304596,0.04163985326886177,0.041448403149843216,0.04176006466150284,0.04131840169429779,0.04147375747561455
25,819200,0.00029664,6.80778538068561,6.278000561392135,0.4375,0.2375,-0.022305089980363846,6.0378594398498535,0.039351459592580795,0.0,-0.5265698432922363,2,5,0.4306981563568115,529.6813643498963,0.042598675936460495,0.15744787454605103,0.0412227027118206,0.040892720222473145,0.042077839374542236,0.4306981563568115,0.040445249527692795,0.041032738983631134,0.04088509455323219,0.04118948429822922,0.04065009206533432,0.0408593975007534
26,851968,0.00029649999999999994,6.935298504555448,6.372838284945938,0.390625,0.2609375,0.03151305019855499,4.023132801055908,0.03878209367394447,0.0,-0.5239550471305847,2,5,0.4453935921192169,533.8691106073419,0.04214940592646599,0.15269458293914795,0.040224481374025345,0.03990356624126434,0.04147426784038544,0.4453935921192169,0.03918742015957832,0.03989934176206589,0.039826083928346634,0.04011716693639755,0.0394156239926815,0.039714451879262924
27,884736,0.0002963599999999999,7.535898313707542,6.554750698287835,0.484375,0.3,-0.0727991908788681,4.444033622741699,0.038224957883358,0.0,-0.5266498327255249,2,5,0.45694559812545776,536.5668785503884,0.04187445715069771,0.1522846519947052,0.03909909725189209,0.03878917917609215,0.040953971445560455,0.45694559812545776,0.03767763450741768,0.03857355937361717,0.03860846161842346,0.0388820618391037,0.03794066235423088,0.03837071359157562
28,917504,0.00029621999999999987,7.391031402037365,6.68519644198869,0.484375,0.334375,0.06294486671686172,5.020723342895508,0.03766239434480667,0.0,-0.5297365188598633,2,5,0.46737363934516907,540.3199176321033,0.04165550321340561,0.15385816991329193,0.037877198308706284,0.03757978230714798,0.04043691232800484,0.46737363934516907,0.03603226691484451,0.03712804615497589,0.03728315606713295,0.037537120282649994,0.036332521587610245,0.03690563887357712
29,950272,0.0002960799999999999,7.669229021212006,6.884970626974182,0.5625,0.3796875,-0.04480787739157677,6.391280174255371,0.03675008937716484,0.0,-0.5306822061538696,2,5,0.4855939447879791,542.7113903973717,0.0411236397922039,0.1530175805091858,0.03609737753868103,0.03581812232732773,0.03951963409781456,0.4855939447879791,0.03377692028880119,0.035090215504169464,0.03538580611348152,0.03561338037252426,0.0341157503426075,0.03484753519296646
30,983040,0.0002959399999999999,7.334586275995504,7.0442124676663695,0.59375,0.4265625,0.07910923659801483,5.574650764465332,0.03573276847600937,0.0,-0.5367318987846375,2,5,0.505987286567688,544.9486111126135,0.040410567075014114,0.1506369411945343,0.03424133360385895,0.03398120403289795,0.03843560814857483,0.505987286567688,0.03154223412275314,0.033021219074726105,0.033434562385082245,0.03363649919629097,0.03190828859806061,0.03276423364877701
31,1015808,0.0002957999999999999,7.558665066687836,7.1571151854471,0.5,0.4578125,-0.02875703014433384,8.547221183776855,0.03558681160211563,0.0,-0.5386751294136047,2,5,0.5090203285217285,554.6251042707275,0.04029257595539093,0.14998458325862885,0.03399594500660896,0.033738285303115845,0.03827495872974396,0.5090203285217285,0.031258825212717056,0.032753728330135345,0.033179569989442825,0.03337838873267174,0.03162725642323494,0.03249555081129074
32,1048576,0.00029565999999999994,7.9239958047225585,7.29860354270379,0.578125,0.490625,-0.023763639852404594,6.739490509033203,0.034638334065675735,0.0,-0.5442164540290833,2,5,0.5264889001846313,558.3719977439166,0.039600666612386703,0.149311825633049,0.032249122858047485,0.032009825110435486,0.037218887358903885,0.5264889001846313,0.02922045812010765,0.03083573840558529,0.031357187777757645,0.03153259679675102,0.029606696218252182,0.030568094924092293
33,1081344,0.00029551999999999996,7.741007047562064,7.394447871501667,0.640625,0.5203125,0.00352386012673378,5.515671730041504,0.03349500894546509,0.0,-0.5471888780593872,2,5,0.5477041602134705,561.9063097418089,0.03863271698355675,0.1470501720905304,0.03027215413749218,0.03005332499742508,0.035878561437129974,0.5477041602134705,0.02702450193464756,0.02872069552540779,0.029322054237127304,0.029473334550857544,0.027419714257121086,0.028448639437556267
34,1114112,0.00029538,8.22570144207932,7.512319825924527,0.671875,0.534375,-0.03198124095797539,13.634854316711426,0.03267442062497139,0.0,-0.5539529323577881,2,5,0.5606718063354492,566.300772443851,0.037945061922073364,0.1487666517496109,0.028723109513521194,0.02852083370089531,0.03485260531306267,0.5606718063354492,0.025327028706669807,0.02707262709736824,0.027731649577617645,0.027863916009664536,0.025726061314344406,0.026798676699399948
35,1146880,0.00029524,7.554836950734588,7.587024982929423,0.46875,0.5375,0.11299680918455124,8.854425430297852,0.03212512284517288,0.0,-0.5565714240074158,2,5,0.5684848427772522,572.5261171647915,0.03745631128549576,0.151145339012146,0.02764151431620121,0.02745082788169384,0.034117404371500015,0.5684848427772522,0.024167677387595177,0.025934528559446335,0.026627354323863983,0.026746781542897224,0.024566661566495895,0.025660788640379906
36,1179648,0.0002951,7.393994413019872,7.632894573775864,0.453125,0.54375,-0.04967198520898819,3.728750467300415,0.030332202091813087,0.0,-0.5588611960411072,2,5,0.5977826714515686,573.943279177407,0.03552831709384918,0.15011782944202423,0.02466977760195732,0.02450871281325817,0.03169054538011551,0.5977826714515686,0.021181466057896614,0.02291671186685562,0.023647993803024292,0.023738160729408264,0.021563785150647163,0.02265404909849167
37,1212416,0.00029496000000000004,7.069781393843426,7.586282881789454,0.40625,0.5359375,0.014211475849151611,8.095779418945312,0.02866854891180992,0.0,-0.5614878535270691,2,5,0.6227097511291504,575.3282952359334,0.033459391444921494,0.15112847089767456,0.02194959670305252,0.02181464247405529,0.029226120561361313,0.6227097511291504,0.01858205534517765,0.02022748440504074,0.020957710221409798,0.021024763584136963,0.018937839195132256,0.019982164725661278
38,1245184,0.00029482000000000005,7.390903140968691,7.5862700556825855,0.5,0.5375,-0.11242911219596863,3.8482565879821777,0.02719837613403797,0.0,-0.5658454895019531,2,5,0.6428523659706116,576.6323009108285,0.03135904297232628,0.1536133885383606,0.01959521509706974,0.019481783732771873,0.02686750888824463,0.6428523659706116,0.016428455710411072,0.017954591661691666,0.01865720935165882,0.018707217648625374,0.016753943637013435,0.01772930473089218
39,1277952,0.00029468000000000007,7.706155841993991,7.589962737760784,0.546875,0.5359375,-0.04983896017074585,6.934792518615723,0.0258183516561985,0.0,-0.5643723011016846,2,5,0.6625341176986694,580.051233806649,0.029232274740934372,0.15334443747997284,0.01760823093354702,0.017511628568172455,0.02465572953224182,0.6625341176986694,0.014678866602480412,0.01607697829604149,0.016736650839447975,0.016774944961071014,0.014974248595535755,0.015871910378336906
40,1310720,0.00029454000000000004,7.542794825571547,7.61078359271839,0.4375,0.5203125,-0.05502606928348541,6.280433654785156,0.024412158876657486,0.0,-0.5672589540481567,2,5,0.6820865869522095,583.2154325242082,0.02688794583082199,0.15294316411018372,0.015675900503993034,0.015594683587551117,0.022339817136526108,0.6820865869522095,0.013020985759794712,0.014277711510658264,0.01488281786441803,0.014911559410393238,0.013284475542604923,0.014094380661845207
41,1343488,0.00029440000000000005,8.17093577686203,7.67201066373581,0.4375,0.5140625,-0.014892954379320145,4.8197808265686035,0.024330269545316696,0.0,-0.5671113729476929,2,5,0.6830581426620483,591.0917256385522,0.026738127693533897,0.15315352380275726,0.015557177364826202,0.015476898290216923,0.022193748503923416,0.6830581426620483,0.012920226901769638,0.014167822897434235,0.014769275672733784,0.014797448180615902,0.013181682676076889,0.013985889963805676
42,1376256,0.00029426000000000007,7.570320293506801,7.636643112614232,0.40625,0.496875,-0.021742913872003555,6.136264801025391,0.023164819926023483,0.0,-0.573513388633728,2,5,0.6974080801010132,594.4220332780116,0.024576978757977486,0.15493054687976837,0.013952678069472313,0.013884438201785088,0.020148104056715965,0.6974080801010132,0.011572428978979588,0.012691718526184559,0.013239352032542229,0.013260820880532265,0.01180566567927599,0.012529149651527405
43,1409024,0.0002941200000000001,7.9784727248864415,7.660389680346671,0.421875,0.475,-0.019121170043945312,3.906461715698242,0.02173210121691227,0.0,-0.5710216760635376,2,5,0.7120551466941833,596.1647094454461,0.021593596786260605,0.16067373752593994,0.011957122944295406,0.01190293300896883,0.017450634390115738,0.7120551466941833,0.009925346821546555,0.010874591767787933,0.011346413753926754,0.011361021548509598,0.01012201327830553,0.010737386532127857
44,1441792,0.0002939800000000001,7.91799507053698,7.629619043192436,0.53125,0.4609375,-0.05086243897676468,5.293292999267578,0.02123795449733734,0.0,-0.5720848441123962,2,5,0.7181395292282104,601.7915629719708,0.020618196576833725,0.16080284118652344,0.011358613148331642,0.011308268643915653,0.0166054405272007,0.7181395292282104,0.009435895830392838,0.010332838632166386,0.01078032422810793,0.010793296620249748,0.009621459990739822,0.0102033456787467
45,1474560,0.00029384000000000013,7.9699984913026825,7.671135197249245,0.390625,0.453125,0.025083407759666443,6.3856072425842285,0.02065373584628105,0.0,-0.5723699331283569,2,5,0.7246847748756409,607.1232070971618,0.019422832876443863,0.16168344020843506,0.010647431947290897,0.010601573623716831,0.01558455266058445,0.7246847748756409,0.008856805972754955,0.009690769948065281,0.01010856032371521,0.010119715705513954,0.009029088541865349,0.009570528753101826
46,1507328,0.00029370000000000015,8.03384779578489,7.7351205355257475,0.5520833333333334,0.4630208333333333,0.020983463153243065,4.016479969024658,0.019192157313227654,0.0,-0.5784060955047607,2,5,0.7412320971488953,608.9152840370404,0.01641625352203846,0.16301989555358887,0.008953738957643509,0.008917883038520813,0.013088807463645935,0.7412320971488953,0.007483454421162605,0.00816619023680687,0.008510945364832878,0.00851854495704174,0.00762408459559083,0.008068080991506577
47,1540096,0.00029356000000000016,7.857912073853662,7.813933603526772,0.5625,0.4786458333333333,0.08251375705003738,8.996870040893555,0.018216434866189957,0.0,-0.5816339254379272,2,5,0.7513440251350403,611.2122711109126,0.01437818817794323,0.16454429924488068,0.007864081300795078,0.007834154181182384,0.01144385151565075,0.7513440251350403,0.006602706387639046,0.0071876877918839455,0.007484211586415768,0.007490006275475025,0.006723042577505112,0.007103782147169113
48,1572864,0.00029342000000000013,8.228810150428522,7.897724304472755,0.671875,0.4958333333333334,-0.04731195792555809,5.548999786376953,0.017715511843562126,0.0,-0.5866353511810303,2,5,0.7574504613876343,615.8745123175568,0.013436018489301205,0.1637270301580429,0.007371439132839441,0.007344038225710392,0.010694066062569618,0.7574504613876343,0.006203929428011179,0.006745186634361744,0.007019900716841221,0.007025000639259815,0.006315226666629314,0.006667624227702618
49,1605632,0.0002932800000000001,7.943758108864644,7.92148453115982,0.625,0.5036458333333333,-0.044194288551807404,5.474926948547363,0.016959894448518753,0.0,-0.5886704921722412,2,5,0.763979434967041,617.1251964300565,0.011794027872383595,0.1662520319223404,0.006532097700983286,0.006508978549391031,0.009401746094226837,0.763979434967041,0.005526898428797722,0.00599278137087822,0.0062296404503285885,0.006233646534383297,0.005622651893645525,0.005926121491938829
50,1638400,0.0002931400000000001,7.922716578464408,7.959476706449105,0.65625,0.5255208333333334,-0.014298990368843079,5.1884942054748535,0.01641060598194599,0.0,-0.5899522304534912,2,5,0.7709546089172363,620.2398745743469,0.010814803652465343,0.16464316844940186,0.006036029197275639,0.006015284452587366,0.008637510240077972,0.7709546089172363,0.005125032272189856,0.005547294858843088,0.005762077867984772,0.005765549372881651,0.005211820360273123,0.005486937705427408
51,1671168,0.00029300000000000013,8.144738028003054,7.956856931563209,0.609375,0.5427083333333333,-0.010915261693298817,4.580102920532227,0.01615472324192524,0.0,-0.5920161008834839,2,5,0.7740559577941895,625.3241908471236,0.010366660542786121,0.16398492455482483,0.005810542963445187,0.005790863186120987,0.008289246819913387,0.7740559577941895,0.004942332860082388,0.005344799254089594,0.005549553316086531,0.0055527957156300545,0.005025056190788746,0.005287309177219868
52,1703936,0.00029286000000000015,8.495457284584411,8.04937063067097,0.875,0.5895833333333333,0.0255785770714283,6.819061756134033,0.015655262395739555,0.0,-0.5934150218963623,2,5,0.7797783017158508,627.716141358147,0.009460171684622765,0.16317711770534515,0.005357719957828522,0.00534015940502286,0.007587736006826162,0.7797783017158508,0.004575540777295828,0.004938255995512009,0.0051228138618171215,0.005125601775944233,0.0046501001343131065,0.004886496812105179
53,1736704,0.00029272000000000017,8.009522453978272,8.052475603580152,0.640625,0.6114583333333334,0.0517849326133728,12.877885818481445,0.015135657042264938,0.0,-0.5899118185043335,2,5,0.7851423025131226,629.7546614103877,0.008474968373775482,0.16312573850154877,0.004869090858846903,0.004853756632655859,0.0068289292976260185,0.7851423025131226,0.0041795456781983376,0.00449951970949769,0.004662257619202137,0.004664612468332052,0.00424534548074007,0.004453902132809162
54,1769472,0.0002925800000000002,8.122208510797586,8.072896947606214,0.75,0.6333333333333334,-0.01016341894865036,5.440336227416992,0.014551281929016113,0.0,-0.5913827419281006,2,5,0.7912343740463257,629.7586057652505,0.007425582502037287,0.1626945436000824,0.004348702263087034,0.004335672594606876,0.0060227117501199245,0.7912343740463257,0.0037564956583082676,0.0040315864607691765,0.004171385429799557,0.004173307213932276,0.003813121933490038,0.003992434125393629
55,1802240,0.00029244000000000015,8.13484628494762,8.089381726970709,0.671875,0.6614583333333334,-0.04847777634859085,4.589413642883301,0.014288433827459812,0.0,-0.591562032699585,2,5,0.7942920327186584,633.5550889660324,0.006999976001679897,0.16194337606430054,0.004136556759476662,0.004124434199184179,0.0056957071647048,0.7942920327186584,0.0035833504516631365,0.0038404688239097595,0.003971057012677193,0.003972821868956089,0.003636294510215521,0.003803894156590104
56,1835008,0.00029230000000000017,8.189777375263215,8.10497468491854,0.703125,0.6765625,-0.014523711055517197,6.2982892990112305,0.014054487459361553,0.0,-0.5927670001983643,2,5,0.7973148226737976,637.3705929686657,0.006647642236202955,0.1608409285545349,0.003959741443395615,0.003948358818888664,0.0054245819337666035,0.7973148226737976,0.0034385707695037127,0.0036809120792895555,0.0038039374630898237,0.0038055831100791693,0.0034884843043982983,0.003646460361778736
57,1867776,0.0002921600000000002,8.014295584775871,8.12061303601076,0.640625,0.684375,0.06545037776231766,8.441278457641602,0.013881306163966656,0.0,-0.5940945148468018,2,5,0.797908365726471,640.3587775170715,0.006250448990613222,0.16237804293632507,0.003764224471524358,0.003753688419237733,0.005121002439409494,0.797908365726471,0.0032795483712106943,0.003505086060613394,0.0036194822750985622,0.003620998002588749,0.00332603114657104,0.0034730418119579554
58,1900544,0.0002920200000000002,8.211653815577577,8.118897402525665,0.671875,0.684375,-0.023976152762770653,7.019772529602051,0.013594968244433403,0.0,-0.5963678956031799,2,5,0.8011552095413208,643.0459176003465,0.005799109116196632,0.1615985482931137,0.003536949399858713,0.003527342574670911,0.004773680120706558,0.8011552095413208,0.0030929758213460445,0.0032997531816363335,0.0034045279026031494,0.0034058981109410524,0.0031356175895780325,0.003270407672971487
59,1933312,0.0002918800000000002,8.583675732477088,8.18288916488691,0.71875,0.69375,-0.10225735604763031,6.5982513427734375,0.013358771800994873,0.0,-0.5948243141174316,2,5,0.8034833669662476,646.1004025737109,0.005406285170465708,0.1614256650209427,0.003338263602927327,0.003329459810629487,0.0044710407964885235,0.8034833669662476,0.0029295808635652065,0.0031200856901705265,0.003216516226530075,0.00321776675991714,0.0029688850045204163,0.003093072446063161
60,1966080,0.00029174000000000024,7.921487744543833,8.182766281494853,0.65625,0.69375,-0.00853298045694828,14.390533447265625,0.012939054518938065,0.0,-0.5932144522666931,2,5,0.8084847927093506,645.8273891627915,0.004804328083992004,0.15977045893669128,0.0030289769638329744,0.003021362004801631,0.004004999063909054,0.8084847927093506,0.002673672279343009,0.002839545486494899,0.0029233526438474655,0.0029244234319776297,0.0027079349383711815,0.0028160701040178537
61,1998848,0.00029160000000000026,7.967147511011696,8.165007229795716,0.578125,0.690625,-0.07973986864089966,11.926877975463867,0.0126182921230793,0.0,-0.5984508395195007,2,5,0.8118824362754822,645.5620629018692,0.004323115572333336,0.15906500816345215,0.002779835369437933,0.0027731615118682384,0.00363160134293139,0.8118824362754822,0.002466926584020257,0.002613223623484373,0.002687009982764721,0.0026879366487264633,0.0024971752427518368,0.0025925522204488516
62,2031616,0.0002914600000000003,8.426296140345638,8.15809111537184,0.71875,0.675,0.03290824592113495,5.913534164428711,0.012507743202149868,0.0,-0.5989258885383606,2,5,0.8128318190574646,649.1950594487116,0.004148926120251417,0.1590951383113861,0.0026890949811786413,0.0026827529072761536,0.0034961591009050608,0.8128318190574646,0.0023914820048958063,0.0025307140313088894,0.002600881503894925,0.0026017623022198677,0.002420280361548066,0.0025110486894845963
63,2064384,0.0002913200000000003,8.242071436775111,8.181346013651524,0.625,0.6734375,-0.09147167205810547,4.093962669372559,0.012183603830635548,0.0,-0.603620171546936,2,5,0.8176366090774536,649.9738463642618,0.003793878247961402,0.1563350409269333,0.002498754533007741,0.002493078587576747,0.0032173211220651865,0.8176366090774536,0.002231662394478917,0.002356772543862462,0.002419727621600032,0.0024205113295465708,0.002257588319480419,0.0023391321301460266
