update,global_step,rollout_reward_per_env,ep_return_mean,ep_len_mean,episodes_finished,A0_H_rx_chain_rx,A1_H_rx_chain_ry,A2_H_rx_chain_rz,A3_H_ry_chain_rx,A4_H_ry_chain_ry,A5_H_ry_chain_rz,A6_NoH_rx_chain_rx,A7_NoH_rx_chain_ry,A8_NoH_rx_chain_rz,A9_NoH_ry_chain_rx,A10_NoH_ry_chain_ry,A11_NoH_ry_chain_rz
15,61440,123.75,0.8870967741935484,6.342293906810036,558,0.07035156339406967,0.07084890455007553,0.06966319680213928,0.08478125929832458,0.07100015133619308,0.18189340829849243,0.07003649324178696,0.07091733068227768,0.08537669479846954,0.0686749815940857,0.07105491310358047,0.08540116250514984
16,65536,128.0,0.9061946902654867,6.251327433628319,565,0.0696442648768425,0.0703587681055069,0.0687592476606369,0.08249428868293762,0.0707663744688034,0.19455796480178833,0.06936953216791153,0.07048812508583069,0.08259401470422745,0.06742534041404724,0.07067904621362686,0.082862988114357
17,69632,131.5,0.9392857142857143,6.314285714285714,560,0.06879407167434692,0.06975489109754562,0.0676896870136261,0.08019118756055832,0.07045598328113556,0.20750290155410767,0.06856811046600342,0.06995394825935364,0.08042320609092712,0.06597471982240677,0.07020542770624161,0.08048584312200546
18,73728,131.5,0.9460431654676259,6.384892086330935,556,0.06835983693599701,0.06943733990192413,0.06715314090251923,0.07929748296737671,0.07027890533208847,0.21367783844470978,0.06815801560878754,0.0696696788072586,0.07942242175340652,0.06526278704404831,0.06994995474815369,0.07933257520198822
19,77824,134.25,0.9572192513368984,6.285204991087344,561,0.06732042133808136,0.06868652254343033,0.06586536020040512,0.07795343548059464,0.06987988203763962,0.2243584543466568,0.06718021631240845,0.06900199502706528,0.07830303907394409,0.06355763226747513,0.06935397535562515,0.07853899151086807
20,81920,138.75,0.9719789842381786,6.17338003502627,571,0.06608168035745621,0.06776030361652374,0.06436622142791748,0.07649658620357513,0.06934379786252975,0.2381346970796585,0.0660114586353302,0.06816735118627548,0.0766979232430458,0.06163598597049713,0.06859804689884186,0.07670595496892929
21,86016,140.75,0.987719298245614,6.178947368421053,570,0.06472048908472061,0.0667344257235527,0.06273684650659561,0.07521805912256241,0.0687502771615982,0.2512487471103668,0.06472833454608917,0.06724199652671814,0.07561764121055603,0.05959172174334526,0.06775897741317749,0.07565244287252426
22,90112,141.75,0.9775862068965517,6.074137931034483,580,0.06317755579948425,0.06554021686315536,0.06092921644449234,0.07446655631065369,0.0680253729224205,0.26503095030784607,0.06326988339424133,0.066155344247818,0.07448914647102356,0.05739881470799446,0.06676475703716278,0.07475211471319199
23,94208,142.75,0.9913194444444444,6.086805555555555,576,0.0614953376352787,0.06421072036027908,0.05899561941623688,0.07358098030090332,0.06719627976417542,0.27967917919158936,0.061676040291786194,0.064938485622406,0.07368719577789307,0.055125996470451355,0.06564506143331528,0.07376910001039505
24,98304,144.0,0.9948186528497409,6.075993091537133,579,0.05964212119579315,0.06270095705986023,0.05691668018698692,0.07280346751213074,0.066208116710186,0.295524537563324,0.05991225689649582,0.06354333460330963,0.07282883673906326,0.05277092009782791,0.06434929370880127,0.07279947400093079
25,102400,143.25,0.9879310344827587,6.072413793103448,580,0.057646021246910095,0.061025623232126236,0.05473044887185097,0.07176122069358826,0.0650629997253418,0.3125171959400177,0.05800320580601692,0.06198098137974739,0.07196544110774994,0.050381049513816833,0.06288571655750275,0.0720401182770729
26,106496,144.0,0.9913941480206541,6.070567986230637,581,0.055493902415037155,0.05915534868836403,0.05243381857872009,0.07070498168468475,0.06371238827705383,0.330994188785553,0.0559319369494915,0.06021709367632866,0.0710843950510025,0.04796015843749046,0.0612158440053463,0.0710960328578949
27,110592,144.75,0.9965576592082617,6.039586919104991,581,0.05327978357672691,0.05717576667666435,0.05012205243110657,0.07000850886106491,0.062227506190538406,0.3486757278442383,0.05378960818052292,0.05833391845226288,0.07066816836595535,0.04559626802802086,0.05941908061504364,0.07070355117321014
28,114688,144.75,0.9931389365351629,6.02229845626072,583,0.05090459808707237,0.054969049990177155,0.0477045401930809,0.06907772272825241,0.0604570209980011,0.36913415789604187,0.051473233848810196,0.05620643123984337,0.06972222030162811,0.043202418833971024,0.057363808155059814,0.06978480517864227
29,118784,145.25,0.9982817869415808,6.030927835051546,582,0.04852563887834549,0.05269679054617882,0.045328784734010696,0.06800606101751328,0.05855623632669449,0.3891085684299469,0.04913990944623947,0.05399572104215622,0.06930671632289886,0.04090573638677597,0.05521049350500107,0.06921933591365814
30,122880,145.5,0.9982847341337907,6.034305317324185,583,0.046134285628795624,0.05034792050719261,0.042982541024684906,0.06672555953264236,0.056495025753974915,0.40933409333229065,0.04678013175725937,0.05168785899877548,0.06901318579912186,0.038684967905282974,0.052942242473363876,0.06887217611074448
31,126976,145.5,0.9948717948717949,6.001709401709402,585,0.04370751231908798,0.04789901152253151,0.04063917323946953,0.06515422463417053,0.05423392355442047,0.4307990074157715,0.044370755553245544,0.0492575466632843,0.0683799460530281,0.03650665655732155,0.050531428307294846,0.06852078437805176
32,131072,145.0,0.9965635738831615,6.02233676975945,582,0.04123903438448906,0.04534764587879181,0.03828713670372963,0.06323879957199097,0.05176159366965294,0.45418617129325867,0.0419062115252018,0.04670209065079689,0.06741347163915634,0.034351762384176254,0.047974612563848495,0.06759139895439148
33,135168,145.75,0.9982876712328768,6.029109589041096,584,0.03881869092583656,0.0427999347448349,0.03600368648767471,0.06109195202589035,0.04919824376702309,0.47757095098495483,0.039479199796915054,0.04413197562098503,0.06658267974853516,0.0322815477848053,0.045385971665382385,0.06665520370006561
34,139264,145.25,0.9948630136986302,6.013698630136986,584,0.0364011712372303,0.04021427035331726,0.0337410569190979,0.05863278731703758,0.04650096595287323,0.5023611783981323,0.03704529628157616,0.04150639474391937,0.06525372713804245,0.03024648316204548,0.042725078761577606,0.06537160277366638
35,143360,146.0,1.0,6.011986301369863,584,0.034100811928510666,0.03772565349936485,0.03160012513399124,0.056052982807159424,0.043835341930389404,0.5259818434715271,0.03472261503338814,0.03896726667881012,0.06431541591882706,0.02833138220012188,0.04014022648334503,0.06422623246908188
36,147456,145.75,1.0,6.018867924528302,583,0.03185771405696869,0.035276129841804504,0.029520981013774872,0.05328084155917168,0.04114726558327675,0.5500320196151733,0.03245189040899277,0.036457646638154984,0.06298413872718811,0.026478158310055733,0.03757532313466072,0.06293784826993942
37,151552,145.75,1.0,6.0120068610634645,583,0.029707102105021477,0.03291145712137222,0.027533045038580894,0.05040694773197174,0.038502782583236694,0.5737813115119934,0.030270511284470558,0.03402730077505112,0.0615609735250473,0.024710077792406082,0.035083964467048645,0.0615045428276062
38,155648,146.0,0.9965870307167235,6.010238907849829,586,0.027601437643170357,0.0305844284594059,0.0255898404866457,0.0473872609436512,0.03585871309041977,0.5986072421073914,0.028131214901804924,0.03162962570786476,0.05948467552661896,0.022983161732554436,0.032620131969451904,0.05952216684818268
39,159744,145.75,0.9982876712328768,6.00513698630137,584,0.025632087141275406,0.028400499373674393,0.023774364963173866,0.04441765323281288,0.03334933519363403,0.6221001744270325,0.026128115132451057,0.029375437647104263,0.0575735978782177,0.021370530128479004,0.03029986470937729,0.05757836252450943
40,163840,145.75,0.9982876712328768,6.02054794520548,584,0.023760098963975906,0.02631986327469349,0.02204921282827854,0.04147091880440712,0.030937418341636658,0.6452850103378296,0.02422233857214451,0.0272250697016716,0.055464379489421844,0.019837530329823494,0.028083695098757744,0.05534452944993973
41,167936,146.0,1.0,6.013698630136986,584,0.02203471213579178,0.02439934015274048,0.020459352061152458,0.03866690397262573,0.028696896508336067,0.6667486429214478,0.022464685142040253,0.02523837797343731,0.05349067226052284,0.01842409558594227,0.026034414768218994,0.05334192141890526
42,172032,146.25,1.0,6.003418803418803,585,0.02043372206389904,0.02261590212583542,0.018983712419867516,0.035997264087200165,0.026606468483805656,0.6870219707489014,0.0208329726010561,0.023392368108034134,0.05157504603266716,0.0171110350638628,0.024129128083586693,0.051300376653671265
43,176128,146.25,1.0,6.006837606837607,585,0.018941177055239677,0.020952848717570305,0.017607307061553,0.033457279205322266,0.024650471284985542,0.7064233422279358,0.019311262294650078,0.02167028933763504,0.04955678805708885,0.015884872525930405,0.022351058200001717,0.0491933673620224
44,180224,146.0,1.0,6.00513698630137,584,0.017558583989739418,0.019412396475672722,0.016331521794199944,0.03106766566634178,0.022834373638033867,0.7247895002365112,0.01790131814777851,0.020074814558029175,0.04751906543970108,0.014746999368071556,0.02070331759750843,0.047060396522283554
45,184320,146.25,1.0,6.003418803418803,585,0.01628553308546543,0.017994366586208344,0.015156040899455547,0.028841441497206688,0.02115989290177822,0.7419916391372681,0.01660287193953991,0.018605949357151985,0.045540694147348404,0.013697350397706032,0.01918615587055683,0.04493799805641174
46,188416,146.0,1.0,6.00513698630137,584,0.01509758923202753,0.016671860590577126,0.014058258384466171,0.02674548327922821,0.019596723839640617,0.7585739493370056,0.015391109511256218,0.017236022278666496,0.04334731772542,0.012715745717287064,0.0177711620926857,0.042794760316610336
47,192512,146.0,1.0,6.010273972602739,584,0.014021121896803379,0.015473977662622929,0.013062872923910618,0.024833859875798225,0.018179945647716522,0.7736611366271973,0.014292994514107704,0.015995202586054802,0.0414261631667614,0.011824783869087696,0.016489539295434952,0.040738508105278015
48,196608,146.25,0.9982935153583617,6.001706484641638,586,0.013452313840389252,0.01484132930636406,0.012536590918898582,0.023819897323846817,0.017431555315852165,0.7817587852478027,0.013712732121348381,0.0153399258852005,0.04034152254462242,0.011353280395269394,0.015812750905752182,0.03959940746426582
49,200704,146.25,1.0,6.001709401709402,585,0.012533056549727917,0.013819356448948383,0.011685647070407867,0.022176582366228104,0.01622248813509941,0.7949305772781372,0.012774953618645668,0.01428146380931139,0.03858046233654022,0.010590283200144768,0.014719602651894093,0.0376855842769146
50,204800,146.0,0.9965870307167235,5.993174061433447,586,0.011650635860860348,0.01283920556306839,0.010868076235055923,0.02059561386704445,0.015063303522765636,0.8081365823745728,0.011874794028699398,0.013266507536172867,0.03644287958741188,0.00985623151063919,0.013671559281647205,0.03573458641767502
51,208896,146.0,1.0,6.00513698630137,584,0.010853073559701443,0.011953731998801231,0.010128750465810299,0.01916380226612091,0.01401616632938385,0.8199552297592163,0.011061196215450764,0.012349667958915234,0.03469434008002281,0.009191903285682201,0.012724912725389004,0.03390708565711975
52,212992,146.25,0.9982935153583617,6.001706484641638,586,0.010116374120116234,0.011136431246995926,0.009445379488170147,0.017840242013335228,0.013050076551735401,0.8310887813568115,0.010309725999832153,0.011503573507070541,0.03293563798069954,0.008577206172049046,0.01185144204646349,0.03214503452181816
53,217088,145.75,0.9965811965811966,5.994871794871795,585,0.009438210166990757,0.010384587571024895,0.008815891109406948,0.0166215430945158,0.012161816470324993,0.8415022492408752,0.00961799081414938,0.010725367814302444,0.031213656067848206,0.008010433986783028,0.011048191227018833,0.03046000376343727
54,221184,146.25,1.0,6.003418803418803,585,0.008830220438539982,0.009710890240967274,0.008251276798546314,0.015528669580817223,0.011366158723831177,0.8507665991783142,0.008997865952551365,0.010028136894106865,0.02978348918259144,0.007501714862883091,0.010328605771064758,0.028906390070915222
55,225280,146.0,1.0,6.00513698630137,584,0.008267226628959179,0.00908747874200344,0.007728150580078363,0.0145172830671072,0.010630328208208084,0.859465479850769,0.008423673920333385,0.009383057244122028,0.028382761403918266,0.007029961794614792,0.009662948548793793,0.027421770617365837
56,229376,146.5,1.0,6.0,586,0.007750750984996557,0.008515903726220131,0.007247984874993563,0.013590088114142418,0.00995607115328312,0.8675050139427185,0.007896952331066132,0.008791717700660229,0.027074160054326057,0.0065966155380010605,0.009052839130163193,0.026021990925073624
57,233472,146.0,0.9982905982905983,6.0,585,0.007270130794495344,0.007984398864209652,0.006800875533372164,0.012728448957204819,0.009329549968242645,0.8751915097236633,0.007406828925013542,0.008241936564445496,0.02568763867020607,0.006192746106535196,0.008485713042318821,0.024680282920598984
58,237568,146.5,1.0,6.003412969283277,586,0.0068299127742648125,0.007497815880924463,0.0063911802135407925,0.011939886957406998,0.00875626876950264,0.8822176456451416,0.006957932375371456,0.007738692220300436,0.024456385523080826,0.00582243362441659,0.00796664971858263,0.023425191640853882
59,241664,146.0,1.0,6.00513698630137,584,0.006422690115869045,0.007047947030514479,0.006012014113366604,0.01121130958199501,0.008226567879319191,0.8887706995010376,0.006542702205479145,0.007273490075021982,0.02328731305897236,0.005479482933878899,0.007486897520720959,0.022238917648792267
60,245760,146.0,1.0,6.00513698630137,584,0.0060492088086903095,0.0066355629824101925,0.005664123222231865,0.010543862357735634,0.007741258945316076,0.8947862982749939,0.00616190442815423,0.0068471054546535015,0.02222820557653904,0.005164638161659241,0.007047233171761036,0.02113056369125843
61,249856,146.25,1.0,6.0,585,0.005703961476683617,0.006254544481635094,0.005342395044863224,0.009927703067660332,0.007293126545846462,0.9003843069076538,0.005809911526739597,0.006453210953623056,0.021229209378361702,0.004873290192335844,0.006641125772148371,0.02008720487356186
62,253952,146.5,1.0,6.001706484641638,586,0.005382982548326254,0.005900494288653135,0.005043162032961845,0.009355715475976467,0.006876966450363398,0.9056437611579895,0.005482691340148449,0.006087253801524639,0.02026074379682541,0.004602146800607443,0.006263879127800465,0.0191001258790493
63,258048,145.75,0.9982876712328768,6.008561643835616,584,0.0050823017954826355,0.0055690123699605465,0.004762729164212942,0.008820798248052597,0.006487598642706871,0.9106518626213074,0.005176179111003876,0.005744677037000656,0.01928664743900299,0.004347877576947212,0.005910778883844614,0.018159540370106697
64,262144,146.0,0.9982905982905983,6.001709401709402,585,0.0048052300699055195,0.005263682920485735,0.004504222422838211,0.0083285141736269,0.006129131652414799,0.9152703881263733,0.00489374715834856,0.005429161712527275,0.018396034836769104,0.004113374277949333,0.005585618782788515,0.01728087291121483
65,266240,146.0,1.0,6.001712328767123,584,0.004549470730125904,0.004981948994100094,0.0042655253782868385,0.007874653674662113,0.00579852843657136,0.9195242524147034,0.004633055534213781,0.00513806939125061,0.017592407763004303,0.0038967421278357506,0.005285653285682201,0.016459761187434196
66,270336,146.5,0.9982964224872232,5.996592844974447,587,0.00430891802534461,0.004717093426734209,0.004040932282805443,0.00744850467890501,0.005487923976033926,0.923586368560791,0.00438787741586566,0.004864451941102743,0.01678452081978321,0.003692798549309373,0.00500373775139451,0.015676869079470634
67,274432,146.0,1.0,6.0,584,0.004086975008249283,0.004472814965993166,0.00383365573361516,0.007055789697915316,0.00520157627761364,0.9273192882537842,0.0041616796515882015,0.004612117540091276,0.01606098562479019,0.0035045037511736155,0.004743773024529219,0.014946939423680305
68,278528,146.0,1.0,6.006849315068493,584,0.0038796188309788704,0.004244680516421795,0.003639938309788704,0.006689420435577631,0.004934294614940882,0.9308276176452637,0.003950362093746662,0.004376494325697422,0.01537047978490591,0.00332845002412796,0.0045010484755039215,0.014257540926337242
69,282624,146.75,1.0,6.0,587,0.003686800366267562,0.004032622091472149,0.0034597490448504686,0.006349170580506325,0.004685953259468079,0.9340909123420715,0.003753866069018841,0.004157475661486387,0.01473314967006445,0.0031646238639950752,0.004275453742593527,0.013610300607979298
70,286720,146.0,1.0,6.0,584,0.003506243461742997,0.0038341155741363764,0.003290977096185088,0.006031010765582323,0.004453606903553009,0.9371626973152161,0.0035698767751455307,0.003952497616410255,0.014125089161098003,0.00301110977306962,0.004064345266669989,0.01299849059432745
71,290816,146.0,1.0,6.0034246575342465,584,0.003336830995976925,0.003647932317107916,0.0031325765885412693,0.00573291489854455,0.0042357840575277805,0.9400621652603149,0.003397255204617977,0.003760262858122587,0.013541697524487972,0.002866971306502819,0.0038663793820887804,0.012419303879141808
72,294912,146.5,1.0,6.0,586,0.0031783103477209806,0.0034737740643322468,0.0029843212105333805,0.005454345140606165,0.004032122436910868,0.9427824020385742,0.003235738957300782,0.0035804633516818285,0.012992367148399353,0.0027320159133523703,0.0036812389735132456,0.011872955597937107
73,299008,146.5,1.0,6.0,586,0.003029524814337492,0.003310366300866008,0.0028451336547732353,0.0051932246424257755,0.0038411139976233244,0.9453439712524414,0.0030841489788144827,0.0034117780160158873,0.012471704743802547,0.0026052675675600767,0.00350756011903286,0.0113562336191535
74,303104,146.0,1.0,6.0,584,0.002889651572331786,0.0031567937694489956,0.002714251633733511,0.004948066081851721,0.0036616844590753317,0.9477623105049133,0.002941642887890339,0.003253263421356678,0.011975143104791641,0.002486037090420723,0.0033443656284362078,0.01086693536490202
75,307200,146.25,1.0,6.001709401709402,585,0.0027580615133047104,0.003012363100424409,0.0025910900440067053,0.0047177220694720745,0.0034930044785141945,0.9500455856323242,0.0028075831942260265,0.0031041940674185753,0.01150221936404705,0.0023738048039376736,0.003190910443663597,0.010403475724160671
76,311296,146.5,0.9982964224872232,5.994889267461669,587,0.002632441697642207,0.002874532714486122,0.0024734842590987682,0.0044981748796999454,0.003332119667902589,0.9522618651390076,0.0026796148158609867,0.002961958758533001,0.011016935110092163,0.0022665897849947214,0.0030445056036114693,0.009957804344594479
77,315392,146.0,1.0,6.0,584,0.00251581659540534,0.002746603451669216,0.002364281564950943,0.004294534679502249,0.003182833082973957,0.9542978405952454,0.0025608143769204617,0.002829945646226406,0.010589792393147945,0.0021670102141797543,0.002908631693571806,0.0095419492572546
78,319488,146.25,1.0,6.0,585,0.002405865117907524,0.002626027213409543,0.0022613040637224913,0.004102774430066347,0.0030421805568039417,0.9562221765518188,0.0024488132912665606,0.0027055314276367426,0.010184019804000854,0.0020730807445943356,0.0027805869467556477,0.009147685021162033
79,323584,146.25,1.0,6.0,585,0.002302062464877963,0.0025122209917753935,0.002164063509553671,0.00392195163294673,0.0029094815254211426,0.9580440521240234,0.002343081636354327,0.0025881153997033834,0.009797411039471626,0.0019843578338623047,0.002659756690263748,0.008773486129939556
80,327680,146.5,1.0,6.0,586,0.0022039576433598995,0.002404693281278014,0.0020721431355923414,0.003751252079382539,0.002784144366160035,0.9597707986831665,0.0022431560792028904,0.002477184636518359,0.009428493678569794,0.0019004630157724023,0.0025456056464463472,0.008418050594627857
81,331776,146.0,1.0,6.0034246575342465,584,0.0021111611276865005,0.0023030100855976343,0.0019851806573569775,0.0035899768117815256,0.002665666164830327,0.9614086747169495,0.002148642437532544,0.0023722911719232798,0.009076307527720928,0.0018210718408226967,0.0024376793298870325,0.008080263622105122
82,335872,146.25,1.0,6.0,585,0.0020233159884810448,0.002206775126978755,0.0019028406823053956,0.003437472740188241,0.0025535752065479755,0.9629632830619812,0.002059175167232752,0.0022730277851223946,0.008739958517253399,0.0017458816291764379,0.0023355516605079174,0.007759059779345989
83,339968,146.75,1.0,6.003407155025553,587,0.0019400926539674401,0.002115625189617276,0.0018248180858790874,0.003293150570243597,0.0024474451784044504,0.9644399285316467,0.0019744173623621464,0.0021790158934891224,0.008418599143624306,0.001674611121416092,0.002238833112642169,0.0074534667655825615
84,344064,146.0,1.0,6.0,584,0.0018611816922202706,0.002029216615483165,0.0017508243909105659,0.0031564575619995594,0.002346871653571725,0.9658433198928833,0.001894056098535657,0.002089904388412833,0.00811140239238739,0.0016070068813860416,0.002147163962945342,0.007162549067288637
85,348160,146.0,1.0,6.0,584,0.0017863116227090359,0.0019472535932436585,0.0016806084895506501,0.003026901977136731,0.0022515037562698126,0.9671779274940491,0.0018178124446421862,0.002005381975322962,0.007817666046321392,0.0015428382903337479,0.0020602205768227577,0.006885488983243704
86,352256,146.0,0.9982905982905983,6.0,585,0.0017152217915281653,0.001869448460638523,0.0016139269573614001,0.0029040146619081497,0.002161000855267048,0.9684481620788574,0.001745420740917325,0.001925150747410953,0.007536665536463261,0.001481883809901774,0.0019776972476392984,0.006621471606194973
87,356352,146.5,1.0,6.005119453924915,586,0.0016476740129292011,0.0017955341609194875,0.0015505567425861955,0.0027873674407601357,0.0020750523544847965,0.9696574211120605,0.0016766380285844207,0.0018489378271624446,0.0072677466087043285,0.0014239419251680374,0.0018993128323927522,0.0063697597943246365
88,360448,146.25,1.0,6.0,585,0.0015834479127079248,0.00172527227550745,0.00149029481690377,0.002676568692550063,0.001993374200537801,0.9708096385002136,0.0016112421872094274,0.001776494667865336,0.007010283414274454,0.001368829165585339,0.0018248087726533413,0.006129655055701733
89,364544,146.0,1.0,6.0,584,0.0015223409282043576,0.0016584349796175957,0.001432946533896029,0.0025712531059980392,0.0019157013157382607,0.9719080924987793,0.0015490219229832292,0.0017075876239687204,0.006763685494661331,0.0013163723051548004,0.0017539465334266424,0.005900511052459478
90,368640,146.75,1.0,6.0,587,0.0014641640009358525,0.001594815286807716,0.0013783415779471397,0.002471083076670766,0.0018417900428175926,0.9729559421539307,0.0014897870132699609,0.0016420023748651147,0.006527415011078119,0.0012664112728089094,0.0016865036450326443,0.005681724287569523
91,372736,146.25,1.0,6.0,585,0.0014087415765970945,0.0015342207625508308,0.001326314639300108,0.0023757468443363905,0.0017714122077450156,0.9739558696746826,0.0014333593426272273,0.0015795397339388728,0.006300940643996,0.0012187998509034514,0.001622276147827506,0.005472718738019466
92,376832,146.0,1.0,6.0,584,0.0013559124199673533,0.0014764718944206834,0.0012767147272825241,0.0022849547676742077,0.0017043598927557468,0.9749107956886292,0.0013795732520520687,0.0015200134366750717,0.006083782762289047,0.0011733985738828778,0.0015610713744536042,0.005272974260151386
93,380928,146.0,1.0,6.0,584,0.001305524492636323,0.0014214030234143138,0.0012293999316170812,0.0021984383929520845,0.001640436938032508,0.975822925567627,0.0013282743748277426,0.0014632534002885222,0.005875476635992527,0.0011300818296149373,0.0015027138870209455,0.0050819916650652885
94,385024,146.5,1.0,6.003412969283277,586,0.0012574392603710294,0.0013688598992303014,0.001184240565635264,0.0021159485913813114,0.0015794625505805016,0.9766949415206909,0.001279322081245482,0.0014090995537117124,0.005675595719367266,0.0010887301759794354,0.0014470401220023632,0.004899308551102877
95,389120,146.5,1.0,6.0,586,0.0012115264544263482,0.0013186988653615117,0.001141115790233016,0.0020372553262859583,0.0015212708385661244,0.9775288105010986,0.0012325812131166458,0.0013574068434536457,0.005483732093125582,0.0010492329020053148,0.0013938972260802984,0.004724487662315369
96,393216,146.0,1.0,6.0,584,0.0011678608134388924,0.0012710008304566145,0.00110009650234133,0.001962476409971714,0.0014659499283879995,0.9783229827880859,0.0011881302343681455,0.0013082539662718773,0.005300326272845268,0.0010116568300873041,0.0013433678541332483,0.004557868931442499
97,397312,146.5,1.0,6.001706484641638,586,0.001125925569795072,0.0012252024607732892,0.0010606971336528659,0.0018907239427790046,0.001412843936122954,0.9790867567062378,0.0011454414343461394,0.001261059078387916,0.0051233177073299885,0.0009755584178492427,0.0012948556104674935,0.004397530574351549
98,401408,146.25,1.0,6.003418803418803,585,0.001085817813873291,0.0011814080644398928,0.0010230105835944414,0.0018221549689769745,0.0013620746321976185,0.9798183441162109,0.0011046149302273989,0.001215931843034923,0.004953218158334494,0.0009410225320607424,0.001248471438884735,0.004243885632604361
99,405504,146.25,1.0,6.0,585,0.0010479440679773688,0.0011400587391108274,0.0009874184615910053,0.0017574583180248737,0.0013141531962901354,0.9805102348327637,0.0010660631814971566,0.0011733273277059197,0.004791861400008202,0.0009084006887860596,0.0012046812335029244,0.004098537843674421
100,409600,146.0,1.0,6.0,584,0.0010114633478224277,0.0011002368992194533,0.0009531296673230827,0.001695187296718359,0.0012680089566856623,0.9811773300170898,0.001028929022140801,0.0011322969803586602,0.004635745659470558,0.0008769683190621436,0.0011625118786469102,0.003958289045840502
101,413696,146.25,1.0,6.0,585,0.0009767047595232725,0.0010623030830174685,0.0009204581729136407,0.0016359074506908655,0.0012240648502483964,0.9818136692047119,0.0009935498237609863,0.0010932129807770252,0.00448637455701828,0.0008470128523185849,0.0011223446344956756,0.0038244440220296383
